date,sku,location,demand,promotion,price
2022-01-07,P0015,S002,118,0,73.85
2022-01-07,P0016,S002,136,1,79.33
2022-01-07,P0017,S002,126,0,21.92
2022-01-07,P0018,S002,145,1,29.06
2022-01-07,P0019,S002,183,0,107.35
2022-01-07,P0020,S002,163,1,152.69
2022-01-07,P0001,S003,65,0,15.15
2022-01-07,P0002,S003,148,0,65.52
2022-01-07,P0003,S003,224,1,102.47
2022-01-07,P0004,S003,137,0,26.11
2022-01-07,P0005,S003,146,0,27.96
2022-01-07,P0006,S003,100,0,39.91
2022-01-07,P0007,S003,220,1,19.27
2022-01-07,P0008,S003,120,0,118.62
2022-01-07,P0009,S003,200,0,72.47
2022-01-07,P0010,S003,157,0,46.84
2022-01-07,P0011,S003,86,0,113.78
2022-01-07,P0012,S003,51,1,67.81
2022-01-07,P0013,S003,130,1,72.09
2022-01-07,P0014,S003,225,1,101.16
2022-01-07,P0015,S003,59,0,77.03
2022-01-07,P0016,S003,126,1,93.94
2022-01-07,P0017,S003,59,0,114.85
2022-01-07,P0018,S003,56,1,112.33
2022-01-07,P0019,S003,168,0,67.97
2022-01-07,P0020,S003,259,1,108.81
2022-01-07,P0001,S004,115,0,11.13
2022-01-07,P0002,S004,89,0,18.74
2022-01-07,P0003,S004,107,1,123.07
2022-01-07,P0004,S004,77,0,52.71
2022-01-07,P0005,S004,81,0,69.57
2022-01-07,P0006,S004,109,0,39.93
2022-01-07,P0007,S004,74,1,20.88
2022-01-07,P0008,S004,33,0,79.73
2022-01-07,P0009,S004,142,0,126.5
2022-01-07,P0010,S004,134,0,27.59
2022-01-07,P0011,S004,125,0,62.28
2022-01-07,P0012,S004,113,1,91.49
2022-01-07,P0013,S004,178,1,20.53
2022-01-07,P0014,S004,164,1,199.44
2022-01-07,P0015,S004,63,0,92.93
2022-01-07,P0016,S004,67,1,103.51
2022-01-07,P0017,S004,162,0,112.69
2022-01-07,P0018,S004,90,1,143.49
2022-01-07,P0019,S004,156,0,65.01
2022-01-07,P0020,S004,140,1,145.76
2022-01-07,P0001,S005,138,0,13.61
2022-01-07,P0002,S005,39,0,30.41
2022-01-07,P0003,S005,101,1,26.19
2022-01-07,P0004,S005,94,0,8.0
2022-01-07,P0005,S005,88,0,16.62
2022-01-07,P0006,S005,91,0,61.21
2022-01-07,P0007,S005,68,1,62.93
2022-01-07,P0008,S005,145,0,72.5
2022-01-07,P0009,S005,151,0,112.68
2022-01-07,P0010,S005,113,0,62.64
2022-01-07,P0011,S005,42,0,59.46
2022-01-07,P0012,S005,130,1,139.61
2022-01-07,P0013,S005,166,1,76.85
2022-01-07,P0014,S005,97,1,134.38
2022-01-07,P0015,S005,53,0,38.42
2022-01-07,P0016,S005,112,1,33.14
2022-01-07,P0017,S005,57,0,32.86
2022-01-07,P0018,S005,110,1,18.28
2022-01-07,P0019,S005,93,0,141.26
2022-01-07,P0020,S005,165,1,34.15
2022-01-08,P0001,S001,113,1,68.56
2022-01-08,P0002,S001,208,1,76.3
2022-01-08,P0003,S001,142,1,54.15
2022-01-08,P0004,S001,36,1,69.37
2022-01-08,P0005,S001,83,0,53.57
2022-01-08,P0006,S001,119,1,35.55
2022-01-08,P0007,S001,147,1,25.99
2022-01-08,P0008,S001,107,1,41.98
2022-01-08,P0009,S001,92,0,88.19
2022-01-08,P0010,S001,76,0,135.63
2022-01-08,P0011,S001,83,1,125.42
2022-01-08,P0012,S001,90,0,76.44
2022-01-08,P0013,S001,62,0,26.67
2022-01-08,P0014,S001,104,1,55.78
2022-01-08,P0015,S001,137,1,16.38
2022-01-08,P0016,S001,160,1,36.88
2022-01-08,P0017,S001,69,0,21.9
2022-01-08,P0018,S001,227,1,77.51
2022-01-08,P0019,S001,70,0,105.33
2022-01-08,P0020,S001,87,0,124.39
2022-01-08,P0001,S002,120,1,82.34
2022-01-08,P0002,S002,130,1,35.07
2022-01-08,P0003,S002,122,1,78.72
2022-01-08,P0004,S002,71,1,28.79
2022-01-08,P0005,S002,44,0,72.89
2022-01-08,P0006,S002,143,1,60.13
2022-01-08,P0007,S002,163,1,33.12
2022-01-08,P0008,S002,120,1,23.49
2022-01-08,P0009,S002,137,0,63.41
2022-01-08,P0010,S002,161,0,107.34
2022-01-08,P0011,S002,183,1,97.54
2022-01-08,P0012,S002,101,0,70.27
2022-01-08,P0013,S002,120,0,25.05
2022-01-08,P0014,S002,169,1,130.84
2022-01-08,P0015,S002,188,1,75.7
2022-01-08,P0016,S002,187,1,98.35
2022-01-08,P0017,S002,80,0,19.89
2022-01-08,P0018,S002,213,1,30.56
2022-01-08,P0019,S002,75,0,77.42
2022-01-08,P0020,S002,130,0,155.62
2022-01-08,P0001,S003,110,1,13.26
2022-01-08,P0002,S003,83,1,40.08
2022-01-08,P0003,S003,217,1,99.43
2022-01-08,P0004,S003,61,1,16.05
2022-01-08,P0005,S003,55,0,18.68
2022-01-08,P0006,S003,137,1,37.68
2022-01-08,P0007,S003,279,1,20.56
2022-01-08,P0008,S003,162,1,111.58
2022-01-08,P0009,S003,80,0,45.88
2022-01-08,P0010,S003,56,0,33.75
2022-01-08,P0011,S003,141,1,120.03
2022-01-08,P0012,S003,90,0,98.65
2022-01-08,P0013,S003,128,0,80.03
2022-01-08,P0014,S003,123,1,77.3
2022-01-08,P0015,S003,203,1,125.22
2022-01-08,P0016,S003,116,1,90.27
2022-01-08,P0017,S003,52,0,106.32
2022-01-08,P0018,S003,97,1,138.05
2022-01-08,P0019,S003,167,0,67.83
2022-01-08,P0020,S003,256,0,120.06
2022-01-08,P0001,S004,158,1,11.21
2022-01-08,P0002,S004,140,1,19.45
2022-01-08,P0003,S004,96,1,120.54
2022-01-08,P0004,S004,134,1,45.12
2022-01-08,P0005,S004,124,0,84.07
2022-01-08,P0006,S004,149,1,32.07
2022-01-08,P0007,S004,106,1,25.03
2022-01-08,P0008,S004,112,1,95.01
2022-01-08,P0009,S004,115,0,110.64
2022-01-08,P0010,S004,145,0,28.48
2022-01-08,P0011,S004,156,1,68.04
2022-01-08,P0012,S004,92,0,102.56
2022-01-08,P0013,S004,126,0,22.46
2022-01-08,P0014,S004,80,1,145.46
2022-01-08,P0015,S004,102,1,95.36
2022-01-08,P0016,S004,94,1,107.39
2022-01-08,P0017,S004,114,0,98.17
2022-01-08,P0018,S004,135,1,176.09
2022-01-08,P0019,S004,80,0,56.87
2022-01-08,P0020,S004,136,0,168.25
2022-01-08,P0001,S005,152,1,10.63
2022-01-08,P0002,S005,116,1,39.94
2022-01-08,P0003,S005,158,1,32.98
2022-01-08,P0004,S005,146,1,7.13
2022-01-08,P0005,S005,86,0,15.66
2022-01-08,P0006,S005,106,1,48.22
2022-01-08,P0007,S005,141,1,88.9
2022-01-08,P0008,S005,198,1,65.98
2022-01-08,P0009,S005,110,0,94.5
2022-01-08,P0010,S005,95,0,56.18
2022-01-08,P0011,S005,81,1,72.69
2022-01-08,P0012,S005,67,0,113.33
2022-01-08,P0013,S005,54,0,60.39
2022-01-08,P0014,S005,111,1,168.39
2022-01-08,P0015,S005,76,1,39.55
2022-01-08,P0016,S005,107,1,34.5
2022-01-08,P0017,S005,126,0,37.39
2022-01-08,P0018,S005,84,1,19.9
2022-01-08,P0019,S005,60,0,118.86
2022-01-08,P0020,S005,110,0,30.72
2022-01-09,P0001,S001,87,0,62.76
2022-01-09,P0002,S001,183,0,80.13
2022-01-09,P0003,S001,157,0,66.41
2022-01-09,P0004,S001,124,0,112.58
2022-01-09,P0005,S001,99,0,56.42
2022-01-09,P0006,S001,132,0,43.73
2022-01-09,P0007,S001,84,0,21.29
2022-01-09,P0008,S001,81,0,38.58
2022-01-09,P0009,S001,133,0,95.45
2022-01-09,P0010,S001,107,1,121.82
2022-01-09,P0011,S001,110,0,173.38
2022-01-09,P0012,S001,131,0,86.89
2022-01-09,P0013,S001,105,0,30.92
2022-01-09,P0014,S001,168,0,94.42
2022-01-09,P0015,S001,95,0,16.07
2022-01-09,P0016,S001,163,0,42.45
2022-01-09,P0017,S001,95,1,17.97
2022-01-09,P0018,S001,101,0,58.15
2022-01-09,P0019,S001,68,0,110.34
2022-01-09,P0020,S001,186,1,131.7
2022-01-09,P0001,S002,97,0,72.8
2022-01-09,P0002,S002,99,0,35.31
2022-01-09,P0003,S002,124,0,83.67
2022-01-09,P0004,S002,75,0,37.02
2022-01-09,P0005,S002,86,0,89.65
2022-01-09,P0006,S002,149,0,81.45
2022-01-09,P0007,S002,142,0,29.68
2022-01-09,P0008,S002,99,0,27.27
2022-01-09,P0009,S002,140,0,71.1
2022-01-09,P0010,S002,219,1,99.51
2022-01-09,P0011,S002,114,0,95.2
2022-01-09,P0012,S002,98,0,69.5
2022-01-09,P0013,S002,114,0,22.14
2022-01-09,P0014,S002,77,0,111.09
2022-01-09,P0015,S002,95,0,68.62
2022-01-09,P0016,S002,119,0,95.73
2022-01-09,P0017,S002,183,1,21.43
2022-01-09,P0018,S002,70,0,25.49
2022-01-09,P0019,S002,99,0,88.51
2022-01-09,P0020,S002,162,1,143.21
2022-01-09,P0001,S003,113,0,16.03
2022-01-09,P0002,S003,147,0,65.38
2022-01-09,P0003,S003,155,0,113.16
2022-01-09,P0004,S003,90,0,20.27
2022-01-09,P0005,S003,72,0,20.94
2022-01-09,P0006,S003,96,0,35.45
2022-01-09,P0007,S003,185,0,18.9
2022-01-09,P0008,S003,114,0,122.87
2022-01-09,P0009,S003,157,0,64.71
2022-01-09,P0010,S003,134,1,41.46
2022-01-09,P0011,S003,70,0,102.05
2022-01-09,P0012,S003,89,0,93.38
2022-01-09,P0013,S003,121,0,74.17
2022-01-09,P0014,S003,119,0,96.55
2022-01-09,P0015,S003,67,0,79.36
2022-01-09,P0016,S003,102,0,97.45
2022-01-09,P0017,S003,162,1,119.73
2022-01-09,P0018,S003,37,0,122.84
2022-01-09,P0019,S003,95,0,51.98
2022-01-09,P0020,S003,263,1,98.38
2022-01-09,P0001,S004,186,0,14.34
2022-01-09,P0002,S004,127,0,22.25
2022-01-09,P0003,S004,76,0,140.32
2022-01-09,P0004,S004,88,0,49.28
2022-01-09,P0005,S004,98,0,66.25
2022-01-09,P0006,S004,139,0,41.55
2022-01-09,P0007,S004,100,0,27.5
2022-01-09,P0008,S004,81,0,90.81
2022-01-09,P0009,S004,113,0,128.66
2022-01-09,P0010,S004,116,1,21.73
2022-01-09,P0011,S004,100,0,57.43
2022-01-09,P0012,S004,125,0,114.07
2022-01-09,P0013,S004,108,0,19.09
2022-01-09,P0014,S004,62,0,160.04
2022-01-09,P0015,S004,69,0,99.97
2022-01-09,P0016,S004,45,0,100.04
2022-01-09,P0017,S004,214,1,122.29
2022-01-09,P0018,S004,85,0,158.72
2022-01-09,P0019,S004,143,0,62.54
2022-01-09,P0020,S004,85,1,102.05
2022-01-09,P0001,S005,79,0,11.26
2022-01-09,P0002,S005,87,0,38.29
2022-01-09,P0003,S005,104,0,28.09
2022-01-09,P0004,S005,105,0,8.3
2022-01-09,P0005,S005,123,0,15.91
2022-01-09,P0006,S005,117,0,66.61
2022-01-09,P0007,S005,65,0,77.16
2022-01-09,P0008,S005,47,0,47.04
2022-01-09,P0009,S005,127,0,104.96
2022-01-09,P0010,S005,207,1,73.1
2022-01-09,P0011,S005,89,0,82.88
2022-01-09,P0012,S005,34,0,110.49
2022-01-09,P0013,S005,108,0,76.82
2022-01-09,P0014,S005,86,0,181.82
2022-01-09,P0015,S005,96,0,47.25
2022-01-09,P0016,S005,102,0,35.87
2022-01-09,P0017,S005,114,1,37.94
2022-01-09,P0018,S005,129,0,21.83
2022-01-09,P0019,S005,42,0,110.82
2022-01-09,P0020,S005,248,1,34.99
2022-01-10,P0001,S001,99,0,68.99
2022-01-10,P0002,S001,175,1,74.31
2022-01-10,P0003,S001,140,0,59.9
2022-01-10,P0004,S001,31,0,84.98
2022-01-10,P0005,S001,142,0,61.16
2022-01-10,P0006,S001,67,0,39.24
2022-01-10,P0007,S001,152,1,26.19
2022-01-10,P0008,S001,138,1,43.59
2022-01-10,P0009,S001,175,0,107.23
2022-01-10,P0010,S001,68,0,125.13
2022-01-10,P0011,S001,90,0,171.1
2022-01-10,P0012,S001,154,0,92.85
2022-01-10,P0013,S001,110,0,33.19
2022-01-10,P0014,S001,105,0,67.09
2022-01-10,P0015,S001,115,0,15.42
2022-01-10,P0016,S001,89,0,35.68
2022-01-10,P0017,S001,90,1,20.01
2022-01-10,P0018,S001,259,1,88.17
2022-01-10,P0019,S001,56,0,100.04
2022-01-10,P0020,S001,21,1,72.13
2022-01-10,P0001,S002,140,0,92.41
2022-01-10,P0002,S002,88,1,27.48
2022-01-10,P0003,S002,130,0,89.45
2022-01-10,P0004,S002,80,0,37.68
2022-01-10,P0005,S002,122,0,106.04
2022-01-10,P0006,S002,125,0,64.91
2022-01-10,P0007,S002,143,1,31.33
2022-01-10,P0008,S002,127,1,25.46
2022-01-10,P0009,S002,89,0,60.43
2022-01-10,P0010,S002,181,0,101.82
2022-01-10,P0011,S002,90,0,87.8
2022-01-10,P0012,S002,149,0,76.85
2022-01-10,P0013,S002,118,0,22.43
2022-01-10,P0014,S002,117,0,126.79
2022-01-10,P0015,S002,84,0,65.99
2022-01-10,P0016,S002,136,0,95.41
2022-01-10,P0017,S002,131,1,18.81
2022-01-10,P0018,S002,138,1,23.86
2022-01-10,P0019,S002,111,0,87.49
2022-01-10,P0020,S002,98,1,112.29
2022-01-10,P0001,S003,113,0,16.94
2022-01-10,P0002,S003,220,1,63.2
2022-01-10,P0003,S003,91,0,83.72
2022-01-10,P0004,S003,64,0,19.53
2022-01-10,P0005,S003,69,0,18.63
2022-01-10,P0006,S003,78,0,35.1
2022-01-10,P0007,S003,149,1,15.05
2022-01-10,P0008,S003,106,1,107.02
2022-01-10,P0009,S003,132,0,54.33
2022-01-10,P0010,S003,145,0,47.61
2022-01-10,P0011,S003,140,0,149.55
2022-01-10,P0012,S003,48,0,80.32
2022-01-10,P0013,S003,152,0,81.49
2022-01-10,P0014,S003,128,0,104.46
2022-01-10,P0015,S003,125,0,96.09
2022-01-10,P0016,S003,131,0,106.66
2022-01-10,P0017,S003,105,1,113.54
2022-01-10,P0018,S003,63,1,122.41
2022-01-10,P0019,S003,98,0,55.22
2022-01-10,P0020,S003,271,1,93.11
2022-01-10,P0001,S004,142,0,12.72
2022-01-10,P0002,S004,174,1,21.6
2022-01-10,P0003,S004,84,0,136.67
2022-01-10,P0004,S004,62,0,47.32
2022-01-10,P0005,S004,96,0,73.22
2022-01-10,P0006,S004,71,0,35.07
2022-01-10,P0007,S004,44,1,20.07
2022-01-10,P0008,S004,122,1,103.15
2022-01-10,P0009,S004,146,0,135.11
2022-01-10,P0010,S004,68,0,22.11
2022-01-10,P0011,S004,82,0,54.14
2022-01-10,P0012,S004,75,0,96.77
2022-01-10,P0013,S004,164,0,22.51
2022-01-10,P0014,S004,69,0,164.16
2022-01-10,P0015,S004,95,0,104.1
2022-01-10,P0016,S004,75,0,124.42
2022-01-10,P0017,S004,116,1,83.44
2022-01-10,P0018,S004,92,1,128.85
2022-01-10,P0019,S004,136,0,64.64
2022-01-10,P0020,S004,65,1,113.2
2022-01-10,P0001,S005,114,0,12.03
2022-01-10,P0002,S005,189,1,45.9
2022-01-10,P0003,S005,133,0,32.4
2022-01-10,P0004,S005,92,0,7.55
2022-01-10,P0005,S005,70,0,13.34
2022-01-10,P0006,S005,89,0,57.85
2022-01-10,P0007,S005,152,1,87.12
2022-01-10,P0008,S005,133,1,63.14
2022-01-10,P0009,S005,174,0,119.96
2022-01-10,P0010,S005,136,0,70.78
2022-01-10,P0011,S005,50,0,68.44
2022-01-10,P0012,S005,107,0,151.97
2022-01-10,P0013,S005,137,0,79.93
2022-01-10,P0014,S005,81,0,160.8
2022-01-10,P0015,S005,137,0,53.55
2022-01-10,P0016,S005,92,0,31.25
2022-01-10,P0017,S005,149,1,42.06
2022-01-10,P0018,S005,135,1,22.21
2022-01-10,P0019,S005,95,0,141.81
2022-01-10,P0020,S005,179,1,31.28
2022-01-11,P0001,S001,103,0,73.71
2022-01-11,P0002,S001,172,1,73.44
2022-01-11,P0003,S001,123,0,56.98
2022-01-11,P0004,S001,69,0,98.78
2022-01-11,P0005,S001,103,1,53.96
2022-01-11,P0006,S001,72,1,35.91
2022-01-11,P0007,S001,164,0,27.21
2022-01-11,P0008,S001,95,0,47.22
2022-01-11,P0009,S001,168,0,105.27
2022-01-11,P0010,S001,109,0,144.24
2022-01-11,P0011,S001,61,0,146.6
2022-01-11,P0012,S001,134,1,87.87
2022-01-11,P0013,S001,95,0,31.51
2022-01-11,P0014,S001,122,1,58.9
2022-01-11,P0015,S001,126,1,14.0
2022-01-11,P0016,S001,108,1,37.94
2022-01-11,P0017,S001,97,0,21.69
2022-01-11,P0018,S001,55,0,49.44
2022-01-11,P0019,S001,22,0,87.02
2022-01-11,P0020,S001,156,1,130.72
2022-01-11,P0001,S002,138,0,82.63
2022-01-11,P0002,S002,69,1,27.21
2022-01-11,P0003,S002,69,0,73.23
2022-01-11,P0004,S002,70,0,38.32
2022-01-11,P0005,S002,133,1,83.53
2022-01-11,P0006,S002,208,1,76.07
2022-01-11,P0007,S002,142,0,32.95
2022-01-11,P0008,S002,161,0,31.15
2022-01-11,P0009,S002,194,0,82.18
2022-01-11,P0010,S002,150,0,93.68
2022-01-11,P0011,S002,155,0,107.39
2022-01-11,P0012,S002,87,1,59.97
2022-01-11,P0013,S002,106,0,22.76
2022-01-11,P0014,S002,229,1,142.46
2022-01-11,P0015,S002,168,1,67.32
2022-01-11,P0016,S002,196,1,88.81
2022-01-11,P0017,S002,140,0,22.94
2022-01-11,P0018,S002,76,0,24.77
2022-01-11,P0019,S002,93,0,91.42
2022-01-11,P0020,S002,144,1,136.37
2022-01-11,P0001,S003,115,0,18.9
2022-01-11,P0002,S003,142,1,57.99
2022-01-11,P0003,S003,208,0,123.23
2022-01-11,P0004,S003,85,0,21.05
2022-01-11,P0005,S003,160,1,21.8
2022-01-11,P0006,S003,209,1,48.43
2022-01-11,P0007,S003,122,0,18.48
2022-01-11,P0008,S003,135,0,124.3
2022-01-11,P0009,S003,192,0,67.37
2022-01-11,P0010,S003,119,0,41.89
2022-01-11,P0011,S003,142,0,150.34
2022-01-11,P0012,S003,73,1,88.54
2022-01-11,P0013,S003,101,0,66.12
2022-01-11,P0014,S003,172,1,100.61
2022-01-11,P0015,S003,196,1,122.99
2022-01-11,P0016,S003,195,1,100.18
2022-01-11,P0017,S003,79,0,117.21
2022-01-11,P0018,S003,111,0,144.77
2022-01-11,P0019,S003,69,0,47.35
2022-01-11,P0020,S003,94,1,58.39
2022-01-11,P0001,S004,190,0,14.47
2022-01-11,P0002,S004,182,1,23.33
2022-01-11,P0003,S004,76,0,126.58
2022-01-11,P0004,S004,23,0,40.52
2022-01-11,P0005,S004,143,1,63.36
2022-01-11,P0006,S004,159,1,39.57
2022-01-11,P0007,S004,93,0,26.81
2022-01-11,P0008,S004,64,0,90.25
2022-01-11,P0009,S004,146,0,135.07
2022-01-11,P0010,S004,106,0,24.01
2022-01-11,P0011,S004,118,0,60.76
2022-01-11,P0012,S004,63,1,91.92
2022-01-11,P0013,S004,69,0,17.59
2022-01-11,P0014,S004,113,1,171.74
2022-01-11,P0015,S004,83,1,90.06
2022-01-11,P0016,S004,84,1,103.65
2022-01-11,P0017,S004,94,0,87.18
2022-01-11,P0018,S004,70,0,151.05
2022-01-11,P0019,S004,120,0,65.03
2022-01-11,P0020,S004,164,1,164.09
2022-01-11,P0001,S005,69,0,9.78
2022-01-11,P0002,S005,119,1,40.32
2022-01-11,P0003,S005,101,0,29.19
2022-01-11,P0004,S005,108,0,7.95
2022-01-11,P0005,S005,145,1,14.91
2022-01-11,P0006,S005,245,1,69.88
2022-01-11,P0007,S005,151,0,86.83
2022-01-11,P0008,S005,101,0,66.74
2022-01-11,P0009,S005,128,0,94.78
2022-01-11,P0010,S005,67,0,50.93
2022-01-11,P0011,S005,82,0,76.82
2022-01-11,P0012,S005,56,1,114.58
2022-01-11,P0013,S005,136,0,79.63
2022-01-11,P0014,S005,4,1,92.97
2022-01-11,P0015,S005,189,1,61.83
2022-01-11,P0016,S005,156,1,33.73
2022-01-11,P0017,S005,82,0,36.03
2022-01-11,P0018,S005,165,0,26.83
2022-01-11,P0019,S005,82,0,135.48
2022-01-11,P0020,S005,157,1,33.43
2022-01-12,P0001,S001,85,0,65.76
2022-01-12,P0002,S001,139,0,71.02
2022-01-12,P0003,S001,128,1,57.89
2022-01-12,P0004,S001,84,0,104.01
2022-01-12,P0005,S001,125,0,61.19
2022-01-12,P0006,S001,115,0,43.79
2022-01-12,P0007,S001,39,0,20.0
2022-01-12,P0008,S001,142,1,38.96
2022-01-12,P0009,S001,150,1,89.65
2022-01-12,P0010,S001,74,1,114.38
2022-01-12,P0011,S001,90,0,153.97
2022-01-12,P0012,S001,103,0,75.84
2022-01-12,P0013,S001,112,1,31.46
2022-01-12,P0014,S001,80,0,72.22
2022-01-12,P0015,S001,78,1,12.13
2022-01-12,P0016,S001,108,1,30.1
2022-01-12,P0017,S001,153,1,25.73
2022-01-12,P0018,S001,118,0,58.26
2022-01-12,P0019,S001,83,0,116.22
2022-01-12,P0020,S001,63,0,102.87
2022-01-12,P0001,S002,63,0,75.4
2022-01-12,P0002,S002,142,0,38.32
2022-01-12,P0003,S002,155,1,91.23
2022-01-12,P0004,S002,87,0,38.67
2022-01-12,P0005,S002,85,0,84.87
2022-01-12,P0006,S002,109,0,61.68
2022-01-12,P0007,S002,93,0,26.79
2022-01-12,P0008,S002,173,1,28.79
2022-01-12,P0009,S002,132,1,65.73
2022-01-12,P0010,S002,196,1,105.84
2022-01-12,P0011,S002,191,0,118.32
2022-01-12,P0012,S002,31,0,51.36
2022-01-12,P0013,S002,146,1,21.85
2022-01-12,P0014,S002,35,0,94.84
2022-01-12,P0015,S002,191,1,71.36
2022-01-12,P0016,S002,130,1,78.04
2022-01-12,P0017,S002,99,1,20.11
2022-01-12,P0018,S002,74,0,27.19
2022-01-12,P0019,S002,14,0,60.55
2022-01-12,P0020,S002,70,0,121.05
2022-01-12,P0001,S003,125,0,19.47
2022-01-12,P0002,S003,127,0,61.71
2022-01-12,P0003,S003,85,1,77.37
2022-01-12,P0004,S003,153,0,28.73
2022-01-12,P0005,S003,110,0,22.64
2022-01-12,P0006,S003,116,0,37.77
2022-01-12,P0007,S003,137,0,18.37
2022-01-12,P0008,S003,77,1,102.68
2022-01-12,P0009,S003,233,1,62.71
2022-01-12,P0010,S003,252,1,53.19
2022-01-12,P0011,S003,204,0,177.36
2022-01-12,P0012,S003,78,0,89.99
2022-01-12,P0013,S003,244,1,81.04
2022-01-12,P0014,S003,129,0,104.85
2022-01-12,P0015,S003,128,1,86.14
2022-01-12,P0016,S003,199,1,120.66
2022-01-12,P0017,S003,32,1,81.34
2022-01-12,P0018,S003,95,0,129.9
2022-01-12,P0019,S003,130,0,60.98
2022-01-12,P0020,S003,117,0,79.66
2022-01-12,P0001,S004,58,0,10.14
2022-01-12,P0002,S004,64,0,18.98
2022-01-12,P0003,S004,53,1,102.02
2022-01-12,P0004,S004,55,0,41.55
2022-01-12,P0005,S004,62,0,61.35
2022-01-12,P0006,S004,42,0,28.22
2022-01-12,P0007,S004,161,0,31.26
2022-01-12,P0008,S004,43,1,73.72
2022-01-12,P0009,S004,99,1,87.77
2022-01-12,P0010,S004,153,1,26.1
2022-01-12,P0011,S004,131,0,70.22
2022-01-12,P0012,S004,74,0,101.86
2022-01-12,P0013,S004,140,1,22.15
2022-01-12,P0014,S004,78,0,170.1
2022-01-12,P0015,S004,101,1,83.75
2022-01-12,P0016,S004,69,1,109.64
2022-01-12,P0017,S004,141,1,94.57
2022-01-12,P0018,S004,61,0,145.49
2022-01-12,P0019,S004,89,0,58.77
2022-01-12,P0020,S004,104,0,137.14
2022-01-12,P0001,S005,127,0,12.5
2022-01-12,P0002,S005,88,0,38.33
2022-01-12,P0003,S005,96,1,25.56
2022-01-12,P0004,S005,110,0,7.6
2022-01-12,P0005,S005,107,0,15.94
2022-01-12,P0006,S005,135,0,66.81
2022-01-12,P0007,S005,116,0,91.67
2022-01-12,P0008,S005,106,1,54.35
2022-01-12,P0009,S005,184,1,98.4
2022-01-12,P0010,S005,111,1,46.75
2022-01-12,P0011,S005,95,0,80.36
2022-01-12,P0012,S005,40,0,113.59
2022-01-12,P0013,S005,99,1,66.83
2022-01-12,P0014,S005,56,0,147.2
2022-01-12,P0015,S005,131,1,50.06
2022-01-12,P0016,S005,103,1,32.37
2022-01-12,P0017,S005,135,1,33.71
2022-01-12,P0018,S005,136,0,23.43
2022-01-12,P0019,S005,93,0,133.7
2022-01-12,P0020,S005,117,0,31.45
2022-01-13,P0001,S001,77,1,54.01
2022-01-13,P0002,S001,161,1,62.77
2022-01-13,P0003,S001,189,1,57.76
2022-01-13,P0004,S001,86,1,93.82
2022-01-13,P0005,S001,117,1,49.79
2022-01-13,P0006,S001,68,0,35.52
2022-01-13,P0007,S001,162,0,27.05
2022-01-13,P0008,S001,93,1,42.2
2022-01-13,P0009,S001,143,0,98.3
2022-01-13,P0010,S001,65,0,123.69
2022-01-13,P0011,S001,80,0,165.58
2022-01-13,P0012,S001,76,0,72.8
2022-01-13,P0013,S001,150,1,29.52
2022-01-13,P0014,S001,84,0,69.54
2022-01-13,P0015,S001,94,1,12.83
2022-01-13,P0016,S001,77,0,34.31
2022-01-13,P0017,S001,70,0,20.88
2022-01-13,P0018,S001,139,0,68.97
2022-01-13,P0019,S001,72,0,105.95
2022-01-13,P0020,S001,149,0,158.84
2022-01-13,P0001,S002,87,1,70.39
2022-01-13,P0002,S002,172,1,32.83
2022-01-13,P0003,S002,107,1,66.66
2022-01-13,P0004,S002,151,1,41.8
2022-01-13,P0005,S002,161,1,90.28
2022-01-13,P0006,S002,94,0,61.84
2022-01-13,P0007,S002,141,0,32.86
2022-01-13,P0008,S002,137,1,21.86
2022-01-13,P0009,S002,37,0,52.41
2022-01-13,P0010,S002,110,0,82.99
2022-01-13,P0011,S002,66,0,89.74
2022-01-13,P0012,S002,52,0,53.12
2022-01-13,P0013,S002,115,1,19.73
2022-01-13,P0014,S002,94,0,124.3
2022-01-13,P0015,S002,158,1,69.92
2022-01-13,P0016,S002,74,0,82.25
2022-01-13,P0017,S002,99,0,22.33
2022-01-13,P0018,S002,87,0,25.62
2022-01-13,P0019,S002,112,0,87.7
2022-01-13,P0020,S002,115,0,148.49
2022-01-13,P0001,S003,150,1,16.75
2022-01-13,P0002,S003,165,1,54.31
2022-01-13,P0003,S003,167,1,87.71
2022-01-13,P0004,S003,131,1,20.22
2022-01-13,P0005,S003,88,1,19.83
2022-01-13,P0006,S003,80,0,37.28
2022-01-13,P0007,S003,91,0,15.91
2022-01-13,P0008,S003,179,1,118.15
2022-01-13,P0009,S003,57,0,44.63
2022-01-13,P0010,S003,62,0,31.09
2022-01-13,P0011,S003,78,0,116.5
2022-01-13,P0012,S003,44,0,88.13
2022-01-13,P0013,S003,175,1,76.86
2022-01-13,P0014,S003,148,0,116.58
2022-01-13,P0015,S003,61,1,67.87
2022-01-13,P0016,S003,162,0,122.63
2022-01-13,P0017,S003,50,0,116.81
2022-01-13,P0018,S003,46,0,114.45
2022-01-13,P0019,S003,106,0,53.69
2022-01-13,P0020,S003,202,0,106.11
2022-01-13,P0001,S004,182,1,12.04
2022-01-13,P0002,S004,101,1,18.33
2022-01-13,P0003,S004,107,1,139.52
2022-01-13,P0004,S004,101,1,48.59
2022-01-13,P0005,S004,196,1,76.94
2022-01-13,P0006,S004,84,0,34.83
2022-01-13,P0007,S004,115,0,28.86
2022-01-13,P0008,S004,82,1,90.67
2022-01-13,P0009,S004,133,0,123.61
